1200	grab the telephone of restaurant with review count less than NUMBER_0	[ telephone ] of @org.schema.Restaurant . Restaurant ( ) filter aggregateRating . reviewCount <= NUMBER_0 ;
859	which are the restaurant having address equal to home which offer QUOTED_STRING_0 food type	@org.schema.Restaurant . Restaurant ( ) filter geo == $location . home && servesCuisine =~ QUOTED_STRING_0 ;
2362	what is the current review count of the restaurant having postal code containing QUOTED_STRING_0 with the most reviews .	[ aggregateRating . reviewCount ] of sort ( aggregateRating . reviewCount desc of @org.schema.Restaurant . Restaurant ( ) filter address . postalCode =~ QUOTED_STRING_0 ) [ 1 ] ;
1395	show me the restaurants rated with a NUMBER_0 that have an QUOTED_STRING_0 menu .	@org.schema.Restaurant . Restaurant ( ) filter aggregateRating . ratingValue == NUMBER_0 && servesCuisine =~ QUOTED_STRING_0 ;
1110	seek the restaurants with review count not more than NUMBER_0 and location equal to here which has the lowest rating .	sort ( aggregateRating . ratingValue asc of @org.schema.Restaurant . Restaurant ( ) filter aggregateRating . reviewCount <= NUMBER_0 && geo == $location . current_location ) [ 1 ] ;
2589	seek for me the country of the restaurants with fewer rating than NUMBER_0 most far away from here	[ address . addressCountry ] of sort ( distance ( geo , $location . current_location ) desc of @org.schema.Restaurant . Restaurant ( ) filter aggregateRating . ratingValue <= NUMBER_0 ) [ 1 ] ;
135	show me what is the street of restaurant having rating not higher than NUMBER_0	[ geo ] of @org.schema.Restaurant . Restaurant ( ) filter aggregateRating . ratingValue <= NUMBER_0 ;
1422	tell me the location of the farthest restaurants from work .	[ geo ] of sort ( distance ( geo , $location . work ) desc of @org.schema.Restaurant . Restaurant ( ) ) [ 1 ] ;
1543	list food restaurant of the same kind as QUOTED_STRING_0 and GENERIC_ENTITY_tt:us_state_0 state	@org.schema.Restaurant . Restaurant ( ) filter address . addressRegion == GENERIC_ENTITY_tt:us_state_0 && servesCuisine =~ QUOTED_STRING_0 ;
2991	what is the address of a restaurant located near me	[ geo ] of @org.schema.Restaurant . Restaurant ( ) filter geo == $location . current_location ;
1181	get restaurants in here having served food type equal to QUOTED_STRING_0	@org.schema.Restaurant . Restaurant ( ) filter geo == $location . current_location && servesCuisine =~ QUOTED_STRING_0 ;
1413	tell me the street of the restaurants with a review count of less than NUMBER_0 that are closest to work .	[ geo ] of sort ( distance ( geo , $location . work ) asc of @org.schema.Restaurant . Restaurant ( ) filter aggregateRating . reviewCount <= NUMBER_0 ) [ 1 ] ;
1416	find a restaurant that serves QUOTED_STRING_0 cuisine and has a review account of exactly NUMBER_0	@org.schema.Restaurant . Restaurant ( ) filter aggregateRating . reviewCount == NUMBER_0 && servesCuisine =~ QUOTED_STRING_0 ;
1057	what reviews is by GENERIC_ENTITY_org.schema.Restaurant:Person_0 and have NUMBER_0 or greater rating .	@org.schema.Restaurant . Review ( ) filter author == GENERIC_ENTITY_org.schema.Restaurant:Person_0 && reviewRating . ratingValue >= NUMBER_0 ;
2367	name the person who authored the review with the lowest rating .	[ author ] of sort ( reviewRating . ratingValue asc of @org.schema.Restaurant . Review ( ) ) [ 1 ] ;
2100	how far away is the closest restaurant to GENERIC_ENTITY_tt:us_state_0 from my work .	[ distance ( geo , $location . work ) ] of sort ( distance ( geo , $location . work ) asc of @org.schema.Restaurant . Restaurant ( ) filter address . addressRegion == GENERIC_ENTITY_tt:us_state_0 ) [ 1 ] ;
2476	get me the food type of the restaurant with review count less than NUMBER_0 with the smallest count of reviews	[ servesCuisine ] of sort ( aggregateRating . reviewCount asc of @org.schema.Restaurant . Restaurant ( ) filter aggregateRating . reviewCount <= NUMBER_0 ) [ 1 ] ;
2117	how many reviews does the restaurants having fewer than NUMBER_0 reviews that is farthest away from home have ?	[ aggregateRating . reviewCount ] of sort ( distance ( geo , $location . home ) desc of @org.schema.Restaurant . Restaurant ( ) filter aggregateRating . reviewCount <= NUMBER_0 ) [ 1 ] ;
831	gather reviews having rating bigger than NUMBER_0 in restaurants with at most NUMBER_1 reviews .	( @org.schema.Restaurant . Restaurant ( ) filter aggregateRating . reviewCount <= NUMBER_1 => @org.schema.Restaurant . Review ( ) filter reviewRating . ratingValue >= NUMBER_0 ) filter in_array ( id , review ) ;
590	seek the rating of restaurant with review count less than 1 .	[ aggregateRating . ratingValue ] of @org.schema.Restaurant . Restaurant ( ) filter aggregateRating . reviewCount <= 1 ;
836	state what is the name of restaurant with at least 1 reviews .	@org.schema.Restaurant . Restaurant ( ) filter aggregateRating . reviewCount >= 1 ;
1750	what 's the location of restaurants with over NUMBER_0 reviews and a phone number of PHONE_NUMBER_0 ?	[ geo ] of @org.schema.Restaurant . Restaurant ( ) filter aggregateRating . reviewCount >= NUMBER_0 && telephone == PHONE_NUMBER_0 ;
2900	which are the reviews having later date published than DATE_0 in restaurants with review count equivalent to 1 .	( @org.schema.Restaurant . Restaurant ( ) filter aggregateRating . reviewCount == 1 => @org.schema.Restaurant . Review ( ) filter datePublished >= DATE_0 ) filter in_array ( id , review ) ;
1217	tell me the telephone number for a restaurant that 's got a review count that 's below NUMBER_0 .	[ telephone ] of @org.schema.Restaurant . Restaurant ( ) filter aggregateRating . reviewCount <= NUMBER_0 ;
2180	show me reviews by GENERIC_ENTITY_org.schema.Restaurant:Person_0 that are a rating of NUMBER_0 stars	@org.schema.Restaurant . Review ( ) filter author == GENERIC_ENTITY_org.schema.Restaurant:Person_0 && reviewRating . ratingValue == NUMBER_0 ;
299	which are restaurant having state equal to GENERIC_ENTITY_tt:us_state_0 and review count equal to NUMBER_0	@org.schema.Restaurant . Restaurant ( ) filter address . addressRegion == GENERIC_ENTITY_tt:us_state_0 && aggregateRating . reviewCount == NUMBER_0 ;
1501	between work and home , list the closest restaurants in GENERIC_ENTITY_tt:us_state_0 .	[ distance ( geo , $location . home ) ] of sort ( distance ( geo , $location . work ) asc of @org.schema.Restaurant . Restaurant ( ) filter address . addressRegion == GENERIC_ENTITY_tt:us_state_0 ) [ 1 ] ;
2407	find the restaurant that sells QUOTED_STRING_0 food that is in the QUOTED_STRING_1 zip code	@org.schema.Restaurant . Restaurant ( ) filter address . postalCode =~ QUOTED_STRING_1 && servesCuisine =~ QUOTED_STRING_0 ;
2354	give me a listing of restaurants with more than NUMBER_0 reviews .	@org.schema.Restaurant . Restaurant ( ) filter aggregateRating . reviewCount >= NUMBER_0 && geo == $location . current_location ;
1951	i need feedback from GENERIC_ENTITY_org.schema.Restaurant:Person_0 with a score of NUMBER_0	@org.schema.Restaurant . Review ( ) filter author == GENERIC_ENTITY_org.schema.Restaurant:Person_0 && reviewRating . ratingValue == NUMBER_0 ;
733	tell me the restaurant with the largest distance from home that has QUOTED_STRING_0 in the zip code .	[ * , distance ( geo , $location . home ) ] of sort ( distance ( geo , $location . home ) desc of @org.schema.Restaurant . Restaurant ( ) filter address . postalCode =~ QUOTED_STRING_0 ) [ 1 ] ;
660	say the current rating of restaurants around here	[ aggregateRating . ratingValue ] of @org.schema.Restaurant . Restaurant ( ) filter geo == $location . current_location ;
1546	show me restaurant reviews that have less than NUMBER_0 review count and also the least amount of reviews	[ review ] of sort ( aggregateRating . reviewCount asc of @org.schema.Restaurant . Restaurant ( ) filter aggregateRating . reviewCount <= NUMBER_0 ) [ 1 ] ;
2696	grab the city of the restaurant with review count less than NUMBER_0 closest to here	[ geo ] of sort ( distance ( geo , $location . current_location ) asc of @org.schema.Restaurant . Restaurant ( ) filter aggregateRating . reviewCount <= NUMBER_0 ) [ 1 ] ;
1169	look for the restaurant in closest proximity to work with a location the same as here .	[ * , distance ( geo , $location . work ) ] of sort ( distance ( geo , $location . work ) asc of @org.schema.Restaurant . Restaurant ( ) filter geo == $location . current_location ) [ 1 ] ;
970	find QUOTED_STRING_0 restaurants that have a NUMBER_0 or higher for a rating .	@org.schema.Restaurant . Restaurant ( ) filter aggregateRating . ratingValue >= NUMBER_0 && servesCuisine =~ QUOTED_STRING_0 ;
2835	what reviews are there for restaurants that have more than NUMBER_0 reviews total and are located nearby my office ?	( @org.schema.Restaurant . Restaurant ( ) filter aggregateRating . reviewCount >= NUMBER_0 && geo == $location . work => @org.schema.Restaurant . Review ( ) ) filter in_array ( id , review ) ;
989	how many reviews in total the the closest restaurant to home with have with more than NUMBER_0 reviews .	[ aggregateRating . reviewCount ] of sort ( distance ( geo , $location . home ) asc of @org.schema.Restaurant . Restaurant ( ) filter aggregateRating . reviewCount >= NUMBER_0 ) [ 1 ] ;
2299	collect the restaurants having at least NUMBER_0 reviews with the smallest number of reviews	sort ( aggregateRating . reviewCount asc of @org.schema.Restaurant . Restaurant ( ) filter aggregateRating . reviewCount >= NUMBER_0 ) [ 1 ] ;
1540	enumerate QUOTED_STRING_0 dining locations with the same address to here	@org.schema.Restaurant . Restaurant ( ) filter geo == $location . current_location && servesCuisine =~ QUOTED_STRING_0 ;
506	what are the restaurant having QUOTED_STRING_0 in the postal code and QUOTED_STRING_1 in the cuisine ?	@org.schema.Restaurant . Restaurant ( ) filter address . postalCode =~ QUOTED_STRING_0 && servesCuisine =~ QUOTED_STRING_1 ;
1241	text me the number of reviews in restaurant having rating lower than 1	[ aggregateRating . reviewCount ] of @org.schema.Restaurant . Restaurant ( ) filter aggregateRating . ratingValue <= 1 ;
1320	i want to know the street address of the restaurant with a zip code of QUOTED_STRING_0 .	[ geo ] of @org.schema.Restaurant . Restaurant ( ) filter address . postalCode =~ QUOTED_STRING_0 ;
130	what are the restaurants with less than NUMBER_0 reviews and address equal to here	@org.schema.Restaurant . Restaurant ( ) filter count ( review ) <= NUMBER_0 && geo == $location . current_location ;
1449	find places near my job with a rating of lower than NUMBER_0 with the fewest reviews .	[ distance ( geo , $location . work ) ] of sort ( aggregateRating . reviewCount asc of @org.schema.Restaurant . Restaurant ( ) filter aggregateRating . ratingValue <= NUMBER_0 ) [ 1 ] ;
863	display for me what is the telephone of restaurant having rating equivalent to NUMBER_0 .	[ telephone ] of @org.schema.Restaurant . Restaurant ( ) filter aggregateRating . ratingValue == NUMBER_0 ;
2892	get the price range of restaurants with QUOTED_STRING_0 as food type .	[ priceRange ] of @org.schema.Restaurant . Restaurant ( ) filter servesCuisine =~ QUOTED_STRING_0 ;
641	find the QUOTED_STRING_0 restaurant with the max review count that is nearby .	sort ( aggregateRating . reviewCount desc of @org.schema.Restaurant . Restaurant ( ) filter geo == $location . current_location && servesCuisine =~ QUOTED_STRING_0 ) [ 1 ] ;
720	i want to know which city the restaurant with the phone number PHONE_NUMBER_0 is in .	[ geo ] of @org.schema.Restaurant . Restaurant ( ) filter telephone == PHONE_NUMBER_0 ;
2781	what is the restaurant with the smallest number of reviews serving QUOTED_STRING_0 food ?	sort ( aggregateRating . reviewCount asc of @org.schema.Restaurant . Restaurant ( ) filter servesCuisine =~ QUOTED_STRING_0 ) [ 1 ] ;
1049	fetch the rating of restaurant that is QUOTED_STRING_0	[ aggregateRating . ratingValue ] of @org.schema.Restaurant . Restaurant ( ) filter servesCuisine =~ QUOTED_STRING_0 ;
2944	show me restaurants with a NUMBER_0 star rating who have a bigger review count than NUMBER_1	@org.schema.Restaurant . Restaurant ( ) filter aggregateRating . ratingValue == NUMBER_0 && aggregateRating . reviewCount >= NUMBER_1 ;
1541	enumerate restaurants with the same address as QUOTED_STRING_0	@org.schema.Restaurant . Restaurant ( ) filter geo == $location . current_location && servesCuisine =~ QUOTED_STRING_0 ;
399	show restaurants with rating at least at NUMBER_0	@org.schema.Restaurant . Restaurant ( ) filter aggregateRating . ratingValue >= NUMBER_0 ;
2875	which restaurants with review count not more than NUMBER_0 and location equivalent to here gets the highest rating	sort ( aggregateRating . ratingValue desc of @org.schema.Restaurant . Restaurant ( ) filter aggregateRating . reviewCount <= NUMBER_0 && geo == $location . current_location ) [ 1 ] ;
85	get the distance to restaurants having review count equivalent to NUMBER_0 from work .	[ distance ( geo , $location . work ) ] of @org.schema.Restaurant . Restaurant ( ) filter aggregateRating . reviewCount == NUMBER_0 ;
662	how many total restaurants having at least NUMBER_0 reviews are there	count ( @org.schema.Restaurant . Restaurant ( ) filter aggregateRating . reviewCount >= NUMBER_0 ) ;
1937	show me the furthest restaurant to here with postal code QUOTED_STRING_0	[ geo ] of sort ( distance ( geo , $location . current_location ) desc of @org.schema.Restaurant . Restaurant ( ) filter address . postalCode =~ QUOTED_STRING_0 ) [ 1 ] ;
464	find a QUOTED_STRING_0 restaurant that has more than NUMBER_0 reviews .	[ geo ] of @org.schema.Restaurant . Restaurant ( ) filter aggregateRating . reviewCount >= NUMBER_0 && servesCuisine =~ QUOTED_STRING_0 ;
862	get me what is the review count of restaurants having review count higher than NUMBER_0	[ aggregateRating . reviewCount ] of @org.schema.Restaurant . Restaurant ( ) filter aggregateRating . reviewCount >= NUMBER_0 ;
557	how many total reviews are there in the restaurant rated 1 star that is nearest to home	[ aggregateRating . reviewCount ] of sort ( distance ( geo , $location . home ) asc of @org.schema.Restaurant . Restaurant ( ) filter aggregateRating . ratingValue == 1 ) [ 1 ] ;
2371	out of the restaurants with the most reviews with post code QUOTED_STRING_0 how many are there .	[ aggregateRating . reviewCount ] of sort ( aggregateRating . reviewCount desc of @org.schema.Restaurant . Restaurant ( ) filter address . postalCode =~ QUOTED_STRING_0 ) [ 1 ] ;
350	how far away is the NUMBER_0 star restaurant from my house ?	[ distance ( geo , $location . home ) ] of @org.schema.Restaurant . Restaurant ( ) filter aggregateRating . ratingValue == NUMBER_0 ;
2662	display restaurants with under NUMBER_0 reviews	@org.schema.Restaurant . Restaurant ( ) filter aggregateRating . reviewCount <= NUMBER_0 ;
510	retrieve the restaurant having QUOTED_STRING_0 in the food type and location equal to work which has the highest rating	sort ( aggregateRating . ratingValue desc of @org.schema.Restaurant . Restaurant ( ) filter geo == $location . work && servesCuisine =~ QUOTED_STRING_0 ) [ 1 ] ;
2049	find review created by GENERIC_ENTITY_org.schema.Restaurant:Person_0 having earlier date published than DATE_0 .	@org.schema.Restaurant . Review ( ) filter author == GENERIC_ENTITY_org.schema.Restaurant:Person_0 && datePublished <= DATE_0 ;
442	find me NUMBER_0 star restaurants that have QUOTED_STRING_0 on the menu	@org.schema.Restaurant . Restaurant ( ) filter aggregateRating . ratingValue == NUMBER_0 && servesCuisine =~ QUOTED_STRING_0 ;
2672	tell me the restaurant name with a review count of exactly NUMBER_0 .	@org.schema.Restaurant . Restaurant ( ) filter aggregateRating . reviewCount == NUMBER_0 ;
597	please find the reviews for restaurants with ratings of NUMBER_0 stars .	[ review ] of @org.schema.Restaurant . Restaurant ( ) filter aggregateRating . ratingValue == NUMBER_0 ;
1818	what are the highest rated restaurants nearby that have QUOTED_STRING_0 cuisine ?	sort ( aggregateRating . ratingValue desc of @org.schema.Restaurant . Restaurant ( ) filter geo == $location . current_location && servesCuisine =~ QUOTED_STRING_0 ) [ 1 ] ;
1314	how many reviews do restaurants with exactly NUMBER_0 reviews have that 's furthest from work .	[ aggregateRating . reviewCount ] of sort ( distance ( geo , $location . work ) desc of @org.schema.Restaurant . Restaurant ( ) filter aggregateRating . reviewCount == NUMBER_0 ) [ 1 ] ;
2279	which restaurant has the smallest review count	sort ( aggregateRating . reviewCount asc of @org.schema.Restaurant . Restaurant ( ) ) [ 1 ] ;
2236	speak the rating of the restaurants with lower rating than NUMBER_0 with the most reviews	[ aggregateRating . ratingValue ] of sort ( aggregateRating . reviewCount desc of @org.schema.Restaurant . Restaurant ( ) filter aggregateRating . ratingValue <= NUMBER_0 ) [ 1 ] ;
1592	which restaurants near home have QUOTED_STRING_0 cuisine on the menu ?	@org.schema.Restaurant . Restaurant ( ) filter geo == $location . home && servesCuisine =~ QUOTED_STRING_0 ;
837	show what is the name of restaurant with at minimum 1 reviews .	@org.schema.Restaurant . Restaurant ( ) filter aggregateRating . reviewCount >= 1 ;
449	present for me the price range of restaurant having smaller review count than NUMBER_0 .	[ priceRange ] of @org.schema.Restaurant . Restaurant ( ) filter aggregateRating . reviewCount <= NUMBER_0 ;
1892	fetch review with NUMBER_0 or more rating .	@org.schema.Restaurant . Review ( ) filter reviewRating . ratingValue >= NUMBER_0 ;
2617	of restaurants with the fewest reviews , which are in GENERIC_ENTITY_tt:country_0 ?	sort ( aggregateRating . reviewCount asc of @org.schema.Restaurant . Restaurant ( ) filter address . addressCountry == GENERIC_ENTITY_tt:country_0 && geo == $location . current_location ) [ 1 ] ;
78	show me the price range of restaurant with the id that is QUOTED_STRING_0	[ priceRange ] of @org.schema.Restaurant . Restaurant ( ) filter id =~ QUOTED_STRING_0 ;
2764	which restaurant has the fewest reviews and serves QUOTED_STRING_0 ?	sort ( aggregateRating . reviewCount asc of @org.schema.Restaurant . Restaurant ( ) filter servesCuisine =~ QUOTED_STRING_0 ) [ 1 ] ;
2819	what kind of reviews have restaurants with QUOTED_STRING_0 cuisine received ?	[ review ] of @org.schema.Restaurant . Restaurant ( ) filter servesCuisine =~ QUOTED_STRING_0 ;
325	display for me the most far away restaurant having higher review count than NUMBER_0 from home	[ * , distance ( geo , $location . home ) ] of sort ( distance ( geo , $location . home ) desc of @org.schema.Restaurant . Restaurant ( ) filter aggregateRating . reviewCount >= NUMBER_0 ) [ 1 ] ;
2469	fetch the restaurant with rating larger than NUMBER_0 which is most far away from home	[ * , distance ( geo , $location . home ) ] of sort ( distance ( geo , $location . home ) desc of @org.schema.Restaurant . Restaurant ( ) filter aggregateRating . ratingValue >= NUMBER_0 ) [ 1 ] ;
1392	how close are the restaurants with lower rating than 1 which is closest to work from work ?	[ distance ( geo , $location . work ) ] of sort ( distance ( geo , $location . work ) asc of @org.schema.Restaurant . Restaurant ( ) filter aggregateRating . ratingValue <= 1 ) [ 1 ] ;
532	i want the number of reviews for food places near me .	[ aggregateRating . reviewCount ] of @org.schema.Restaurant . Restaurant ( ) filter geo == $location . current_location ;
227	grab for me what is the descriptions of restaurant in QUOTED_STRING_0 .	[ description ] of @org.schema.Restaurant . Restaurant ( ) filter address . postalCode =~ QUOTED_STRING_0 ;
1860	what is the restaurant with the highest rating ?	sort ( aggregateRating . ratingValue desc of @org.schema.Restaurant . Restaurant ( ) ) [ 1 ] ;
2163	what is the writer of the reviews which has the highest rating	[ author ] of sort ( reviewRating . ratingValue desc of @org.schema.Restaurant . Review ( ) ) [ 1 ] ;
801	which restaurants get food type being that of QUOTED_STRING_0 ?	@org.schema.Restaurant . Restaurant ( ) filter servesCuisine =~ QUOTED_STRING_0 ;
2653	show me the phone number for restaurants with the postal code of QUOTED_STRING_0 that are the farthest away from work .	[ telephone ] of sort ( distance ( geo , $location . work ) desc of @org.schema.Restaurant . Restaurant ( ) filter address . postalCode =~ QUOTED_STRING_0 ) [ 1 ] ;
2946	show me review descriptions that have a rating of maximum NUMBER_0	[ description ] of @org.schema.Restaurant . Review ( ) filter reviewRating . ratingValue <= NUMBER_0 ;
2714	find the farthest restaurants with zero reviews	[ * , distance ( geo , $location . current_location ) ] of sort ( distance ( geo , $location . current_location ) desc of @org.schema.Restaurant . Restaurant ( ) filter aggregateRating . reviewCount == 0 ) [ 1 ] ;
2239	i want to know the country and telephone number for restaurants close to here with the tiniest review count	[ address . addressCountry , telephone ] of sort ( aggregateRating . reviewCount asc of @org.schema.Restaurant . Restaurant ( ) filter geo == $location . current_location ) [ 1 ] ;
1853	which is the highest-rated restaurant	sort ( aggregateRating . ratingValue desc of @org.schema.Restaurant . Restaurant ( ) ) [ 1 ] ;
793	can you tell me with restaurants offer QUOTED_STRING_0 cuisine .	@org.schema.Restaurant . Restaurant ( ) filter servesCuisine =~ QUOTED_STRING_0 ;
1395	tell me restaurants that have NUMBER_0 reviews that are the farthest from home	[ * , distance ( geo , $location . home ) ] of sort ( distance ( geo , $location . home ) desc of @org.schema.Restaurant . Restaurant ( ) filter aggregateRating . reviewCount == NUMBER_0 ) [ 1 ] ;
631	how many reviews in the restaurant rated NUMBER_0 star which is farthest away from work ?	[ aggregateRating . reviewCount ] of sort ( distance ( geo , $location . work ) desc of @org.schema.Restaurant . Restaurant ( ) filter aggregateRating . ratingValue == NUMBER_0 ) [ 1 ] ;
2581	tell me the furthest country of under NUMBER_0 rated restaurants .	[ address . addressCountry ] of sort ( distance ( geo , $location . current_location ) desc of @org.schema.Restaurant . Restaurant ( ) filter aggregateRating . ratingValue <= NUMBER_0 ) [ 1 ] ;
2808	i 'd like the distance from the nearest restaurant to home from work with 1 review .	[ distance ( geo , $location . work ) ] of sort ( distance ( geo , $location . home ) asc of @org.schema.Restaurant . Restaurant ( ) filter aggregateRating . reviewCount == 1 ) [ 1 ] ;
1707	which state is the restaurant at PHONE_NUMBER_0 in	[ address . addressRegion ] of @org.schema.Restaurant . Restaurant ( ) filter telephone == PHONE_NUMBER_0 ;
2894	fetch the city of restaurant having greater rating than NUMBER_0	[ geo ] of @org.schema.Restaurant . Restaurant ( ) filter aggregateRating . ratingValue >= NUMBER_0 ;
1591	i 'd like to find a restaurant with a rating of over NUMBER_0 .	@org.schema.Restaurant . Restaurant ( ) filter aggregateRating . ratingValue >= NUMBER_0 ;
1158	grab the food type of restaurants having at least NUMBER_0 reviews	[ servesCuisine ] of @org.schema.Restaurant . Restaurant ( ) filter aggregateRating . reviewCount >= NUMBER_0 ;
2864	show me the number of reviews for the restaurant with the telephone number PHONE_NUMBER_0	[ aggregateRating . reviewCount ] of @org.schema.Restaurant . Restaurant ( ) filter telephone == PHONE_NUMBER_0 ;
1862	grab the state of restaurants with review count less than NUMBER_0	[ address . addressRegion ] of @org.schema.Restaurant . Restaurant ( ) filter aggregateRating . reviewCount <= NUMBER_0 ;
2874	which restaurants with review count not higher than NUMBER_0 and location equal to here gets the highest rating	sort ( aggregateRating . ratingValue desc of @org.schema.Restaurant . Restaurant ( ) filter aggregateRating . reviewCount <= NUMBER_0 && geo == $location . current_location ) [ 1 ] ;
870	find me restaurants with larger rating than NUMBER_0 and postal code of QUOTED_STRING_0	@org.schema.Restaurant . Restaurant ( ) filter address . postalCode =~ QUOTED_STRING_0 && aggregateRating . ratingValue >= NUMBER_0 ;
1420	find restaurants with a NUMBER_0 or bigger rating that have QUOTED_STRING_0 food	@org.schema.Restaurant . Restaurant ( ) filter aggregateRating . ratingValue >= NUMBER_0 && servesCuisine =~ QUOTED_STRING_0 ;
446	find the best rated restaurant with at least NUMBER_0 reviews that has QUOTED_STRING_0 food	sort ( aggregateRating . ratingValue desc of @org.schema.Restaurant . Restaurant ( ) filter aggregateRating . reviewCount >= NUMBER_0 && servesCuisine =~ QUOTED_STRING_0 ) [ 1 ] ;
785	find me the coordinates of a place to eat that is NUMBER_0 stars .	[ geo ] of @org.schema.Restaurant . Restaurant ( ) filter aggregateRating . ratingValue == NUMBER_0 ;
1819	please output the names of QUOTED_STRING_0 restaurants with the most stars .	sort ( aggregateRating . ratingValue desc of @org.schema.Restaurant . Restaurant ( ) filter geo == $location . current_location && servesCuisine =~ QUOTED_STRING_0 ) [ 1 ] ;
1285	i want to know which restaurants have QUOTED_STRING_0 cuisine available , the largest number of reviews and a rating of at least NUMBER_0 .	sort ( aggregateRating . reviewCount desc of @org.schema.Restaurant . Restaurant ( ) filter aggregateRating . ratingValue >= NUMBER_0 && servesCuisine =~ QUOTED_STRING_0 ) [ 1 ] ;
2106	which restaurant in this area having food type being QUOTED_STRING_0 gets the minimum rating ?	sort ( aggregateRating . ratingValue asc of @org.schema.Restaurant . Restaurant ( ) filter geo == $location . current_location && servesCuisine =~ QUOTED_STRING_0 ) [ 1 ] ;
2073	show me what is the location of restaurant having location equal to work .	[ geo ] of @org.schema.Restaurant . Restaurant ( ) filter geo == $location . work ;
209	fetch me the distance of restaurant with telephone equal to PHONE_NUMBER_0 from work .	[ distance ( geo , $location . work ) ] of @org.schema.Restaurant . Restaurant ( ) filter telephone == PHONE_NUMBER_0 ;
224	get the restaurant having food type containing QUOTED_STRING_0 farthest from here	[ * , distance ( geo , $location . current_location ) ] of sort ( distance ( geo , $location . current_location ) desc of @org.schema.Restaurant . Restaurant ( ) filter servesCuisine =~ QUOTED_STRING_0 ) [ 1 ] ;
2005	what is the name and street of a restaurant that is nearby and that also has the smallest amount of reviews ?	[ geo ] of sort ( aggregateRating . reviewCount asc of @org.schema.Restaurant . Restaurant ( ) filter geo == $location . current_location ) [ 1 ] ;
288	search for QUOTED_STRING_0 restaurants in the vicinity with the greatest number of reviews .	sort ( aggregateRating . reviewCount desc of @org.schema.Restaurant . Restaurant ( ) filter geo == $location . current_location && servesCuisine =~ QUOTED_STRING_0 ) [ 1 ] ;
1434	what cuisine is served at the restaurants closest to here with a greater rating than NUMBER_0	[ servesCuisine ] of sort ( distance ( geo , $location . current_location ) asc of @org.schema.Restaurant . Restaurant ( ) filter aggregateRating . ratingValue >= NUMBER_0 ) [ 1 ] ;
1732	what restaurant has a NUMBER_0 or higher rating and serves QUOTED_STRING_0 cuisine ?	@org.schema.Restaurant . Restaurant ( ) filter aggregateRating . ratingValue >= NUMBER_0 && servesCuisine =~ QUOTED_STRING_0 ;
703	what is the zip for the furthest restaurant from home .	[ address . postalCode ] of sort ( distance ( geo , $location . home ) desc of @org.schema.Restaurant . Restaurant ( ) ) [ 1 ] ;
1701	i 'm looking to find a restaurant that 's QUOTED_STRING_0 and in my exact area .	@org.schema.Restaurant . Restaurant ( ) filter geo == $location . current_location && servesCuisine =~ QUOTED_STRING_0 ;
1214	what is the number of restaurants that have maximum 1 review	count ( @org.schema.Restaurant . Restaurant ( ) filter aggregateRating . reviewCount <= 1 ) ;
1912	show me the picture and location of QUOTED_STRING_0 restaurants nearest work .	[ geo , image ] of sort ( distance ( geo , $location . work ) asc of @org.schema.Restaurant . Restaurant ( ) filter servesCuisine =~ QUOTED_STRING_0 ) [ 1 ] ;
2415	retrieve for me what is the country of restaurants having location equal to home	[ address . addressCountry ] of @org.schema.Restaurant . Restaurant ( ) filter geo == $location . home ;
2479	give me every review that was published after DATE_0 and written by GENERIC_ENTITY_org.schema.Restaurant:Person_0	@org.schema.Restaurant . Review ( ) filter author == GENERIC_ENTITY_org.schema.Restaurant:Person_0 && datePublished >= DATE_0 ;
2756	tell me the state of the restaurants farthest from me .	[ address . addressRegion ] of sort ( distance ( geo , $location . current_location ) desc of @org.schema.Restaurant . Restaurant ( ) ) [ 1 ] ;
2113	what is the rating of the restaurants with the tiniest number of reviews .	[ aggregateRating . ratingValue ] of sort ( aggregateRating . reviewCount asc of @org.schema.Restaurant . Restaurant ( ) ) [ 1 ] ;
198	show me restaurants with a minimum rating of NUMBER_0 in the QUOTED_STRING_0 zip code .	@org.schema.Restaurant . Restaurant ( ) filter address . postalCode =~ QUOTED_STRING_0 && aggregateRating . ratingValue >= NUMBER_0 ;
1192	how far from work is a restaurant with city containing LOCATION_0 ?	[ distance ( geo , $location . work ) ] of @org.schema.Restaurant . Restaurant ( ) filter geo == LOCATION_0 ;
1397	name the restaurants with under NUMBER_0 reviews that have no less than NUMBER_1 reviews .	@org.schema.Restaurant . Restaurant ( ) filter aggregateRating . reviewCount <= NUMBER_0 && count ( review ) >= NUMBER_1 ;
2792	seek the restaurants having NUMBER_0 or greater rating and location equal to work which has the maximum review count .	sort ( aggregateRating . reviewCount desc of @org.schema.Restaurant . Restaurant ( ) filter aggregateRating . ratingValue >= NUMBER_0 && geo == $location . work ) [ 1 ] ;
1202	get me the name of the restaurant which is nearest to here .	[ * , distance ( geo , $location . current_location ) ] of sort ( distance ( geo , $location . current_location ) asc of @org.schema.Restaurant . Restaurant ( ) ) [ 1 ] ;
1606	i demand restaurant having greater rating than NUMBER_0	@org.schema.Restaurant . Restaurant ( ) filter aggregateRating . ratingValue >= NUMBER_0 ;
2885	which are the reviews posted in restaurants with a review count equal to 1 later than DATE_0	( @org.schema.Restaurant . Restaurant ( ) filter aggregateRating . reviewCount == 1 => @org.schema.Restaurant . Review ( ) filter datePublished >= DATE_0 ) filter in_array ( id , review ) ;
